Start Time,Stop Time,Start Station Name,End Station Name,Bike ID,User Type,Gender,Birth Year
9/23/15 8:46,9/23/15 9:09,Christ Hospital,Sip Ave,24467,Subscriber,1,1981
9/23/15 8:46,9/23/15 8:50,McGinley Square,Sip Ave,18245,Subscriber,2,1996
9/23/15 8:47,9/23/15 10:11,Lincoln Park,McGinley Square,24599,Customer,0,
9/23/15 8:47,9/23/15 8:52,Warren St,Newport PATH,24601,Subscriber,2,1988
9/23/15 8:47,9/23/15 8:54,Paulus Hook,Van Vorst Park,24492,Subscriber,2,1959
9/23/15 8:48,9/23/15 8:54,Hamilton Park,Grove St PATH,24698,Subscriber,1,1987
9/23/15 8:48,9/23/15 8:57,Newport Pkwy,Exchange Place,24623,Subscriber,1,1972
9/23/15 8:49,9/23/15 8:54,Sip Ave,Baldwin at Montgomery,24510,Subscriber,1,1975
9/23/15 8:50,9/23/15 9:01,Lincoln Park,Sip Ave,24560,Subscriber,2,1959
9/23/15 8:51,9/23/15 8:57,Hamilton Park,Brunswick St,24500,Subscriber,1,1980
9/23/15 8:51,9/23/15 11:50,Van Vorst Park,Oakland Ave,24656,Subscriber,2,1981
9/23/15 8:51,9/23/15 9:00,Baldwin at Montgomery,Grove St PATH,24638,Subscriber,1,1982
9/23/15 8:52,9/23/15 8:57,Warren St,Exchange Place,24716,Subscriber,1,1989
9/23/15 8:55,9/23/15 9:05,Lincoln Park,Sip Ave,24649,Subscriber,2,1972
9/23/15 8:56,9/23/15 9:06,Garfield Ave Station,City Hall,24659,Subscriber,1,1989
9/23/15 8:57,9/23/15 9:07,Newark Ave,Paulus Hook,24448,Subscriber,1,1985
9/23/15 8:57,9/23/15 9:04,Hamilton Park,Van Vorst Park,24541,Subscriber,2,1987
9/23/15 8:59,9/23/15 9:02,Essex Light Rail,Exchange Place,24536,Subscriber,1,1980
9/23/15 8:59,9/23/15 9:03,McGinley Square,Sip Ave,24582,Subscriber,1,1968
9/23/15 9:00,9/23/15 9:17,Garfield Ave Station,Paulus Hook,24421,Subscriber,1,1969
9/23/15 9:00,9/23/15 9:23,Liberty Light Rail,Grove St PATH,24643,Customer,0,
9/23/15 9:01,9/23/15 9:05,McGinley Square,Sip Ave,24591,Subscriber,2,1989
9/23/15 9:02,9/23/15 9:09,Christ Hospital,Sip Ave,24619,Subscriber,1,1986
9/23/15 9:03,9/23/15 9:07,JC Medical Center,Grove St PATH,24624,Subscriber,1,1986
9/23/15 9:04,9/23/15 9:14,Van Vorst Park,Paulus Hook,24679,Subscriber,2,1990
9/23/15 9:07,9/23/15 9:15,Van Vorst Park,Hamilton Park,24541,Subscriber,1,1962
9/23/15 9:08,9/23/15 9:15,Warren St,Paulus Hook,24422,Subscriber,1,1984
9/23/15 9:12,9/23/15 9:18,Hamilton Park,Grove St PATH,24607,Subscriber,1,1976
9/23/15 9:14,9/23/15 9:46,Lincoln Park,Newport Pkwy,24549,Subscriber,1,1982
9/23/15 9:14,9/23/15 9:33,NJCU,Grove St PATH,24514,Subscriber,1,1982
9/23/15 9:15,9/23/15 9:19,JC Medical Center,City Hall,24617,Subscriber,1,1987
9/23/15 9:15,9/23/15 9:27,Essex Light Rail,Newport PATH,24645,Subscriber,2,1990
9/23/15 9:15,9/23/15 9:22,Sip Ave,Baldwin at Montgomery,24478,Subscriber,1,1987
9/23/15 9:16,9/23/15 9:27,Newark Ave,Essex Light Rail,24521,Subscriber,2,1981
9/23/15 9:19,9/23/15 10:04,Columbia Park,Van Vorst Park,24463,Customer,0,
9/23/15 9:19,9/23/15 10:04,Columbia Park,Van Vorst Park,24539,Subscriber,2,1985
9/23/15 9:22,9/23/15 9:32,Van Vorst Park,Essex Light Rail,24387,Subscriber,1,1970
9/23/15 9:23,9/23/15 9:39,Dey St,Newport PATH,24526,Subscriber,1,1984
9/23/15 9:23,9/23/15 9:30,Pershing Field,Sip Ave,24661,Subscriber,1,1980
9/23/15 9:24,9/23/15 9:33,Van Vorst Park,Exchange Place,24492,Subscriber,1,1980
9/23/15 9:25,9/23/15 9:29,Essex Light Rail,Grove St PATH,24664,Subscriber,1,1979
9/23/15 9:25,9/23/15 9:32,McGinley Square,Sip Ave,24640,Subscriber,2,1990
9/23/15 9:26,9/23/15 9:35,5 Corners Library,Sip Ave,24454,Subscriber,1,1979
9/23/15 9:30,9/23/15 9:39,Liberty Light Rail,Exchange Place,24483,Subscriber,1,1989
9/23/15 9:30,9/23/15 9:41,Lincoln Park,Sip Ave,24630,Subscriber,2,1975
9/23/15 9:31,9/23/15 9:33,Van Vorst Park,Grove St PATH,24471,Subscriber,1,1972
9/23/15 9:31,9/23/15 9:41,Hamilton Park,Newport PATH,24669,Subscriber,1,1981
9/23/15 9:36,9/23/15 9:51,Union St,JC Medical Center,24407,Subscriber,2,1972
9/23/15 9:37,9/23/15 9:45,Hamilton Park,Grove St PATH,24541,Subscriber,2,1978
9/23/15 9:38,9/23/15 9:40,Newport Pkwy,Newport PATH,24533,Subscriber,2,1977
9/23/15 9:41,9/23/15 9:47,JC Medical Center,Exchange Place,24652,Subscriber,1,1985
9/23/15 9:43,9/23/15 9:47,Essex Light Rail,Exchange Place,24387,Subscriber,2,1984
9/23/15 9:45,9/23/15 9:52,Newport PATH,Exchange Place,24682,Subscriber,1,1985
9/23/15 9:46,9/23/15 9:50,Newark Ave,City Hall,24441,Subscriber,1,1977
9/23/15 9:48,9/23/15 10:14,Oakland Ave,Exchange Place,24667,Subscriber,2,1982
9/23/15 9:49,9/23/15 10:05,Newport Pkwy,Newport PATH,24505,Subscriber,1,1982
9/23/15 9:51,9/23/15 10:02,Hamilton Park,City Hall,24485,Subscriber,2,1988
9/23/15 9:52,9/23/15 10:02,Hamilton Park,City Hall,24497,Subscriber,1,1971
9/23/15 9:53,9/23/15 10:04,Hamilton Park,City Hall,24706,Subscriber,1,1968
9/23/15 10:00,9/23/15 10:10,Brunswick St,Exchange Place,24559,Subscriber,1,1981
9/23/15 10:01,9/23/15 10:05,Sip Ave,Dey St,24604,Subscriber,1,1973
9/23/15 10:02,9/23/15 10:07,Baldwin at Montgomery,Sip Ave,24678,Customer,0,
9/23/15 10:04,9/23/15 10:06,Newport Pkwy,Newport PATH,24549,Subscriber,1,1973
9/23/15 10:05,9/23/15 10:22,Baldwin at Montgomery,City Hall,24478,Subscriber,1,1975
9/23/15 10:06,9/23/15 10:22,Essex Light Rail,Hamilton Park,24521,Subscriber,2,1981
9/23/15 10:06,9/23/15 10:15,Sip Ave,Pershing Field,24640,Subscriber,1,1980
9/23/15 10:06,9/23/15 10:21,Van Vorst Park,Warren St,24646,Subscriber,2,1985
9/23/15 10:08,9/23/15 10:15,Grove St PATH,Hamilton Park,24664,Subscriber,1,1971
9/23/15 10:11,9/23/15 10:13,Van Vorst Park,Van Vorst Park,24708,Customer,0,
9/23/15 10:12,9/23/15 10:15,Essex Light Rail,Exchange Place,24581,Subscriber,1,1969
9/23/15 10:14,9/23/15 10:21,Van Vorst Park,Warren St,24463,Customer,0,
9/23/15 10:15,9/23/15 10:24,Hamilton Park,Newport PATH,24621,Subscriber,1,1983
9/23/15 10:15,9/23/15 10:36,Christ Hospital,Pershing Field,24636,Subscriber,1,1965
9/23/15 10:18,9/23/15 10:38,Newport Pkwy,Warren St,24401,Subscriber,1,1976
9/23/15 10:27,9/23/15 10:33,Brunswick St,Grove St PATH,24398,Subscriber,1,1970
9/23/15 10:33,9/23/15 10:37,Brunswick St,City Hall,24672,Subscriber,1,1984
9/23/15 10:33,9/23/15 10:46,Van Vorst Park,Newport PATH,24427,Subscriber,1,1970
9/23/15 10:36,9/23/15 10:41,Van Vorst Park,City Hall,24576,Subscriber,2,1986
9/23/15 10:39,9/23/15 10:49,Paulus Hook,Newark Ave,24476,Subscriber,1,1968
9/23/15 10:39,9/23/15 10:43,Christ Hospital,5 Corners Library,24674,Customer,0,
9/23/15 10:44,9/23/15 10:50,Van Vorst Park,Newark Ave,24490,Subscriber,1,1979
9/23/15 10:44,9/23/15 11:15,Grove St PATH,Brunswick St,24398,Subscriber,1,1970
9/23/15 10:44,9/23/15 10:52,Hamilton Park,City Hall,24483,Subscriber,1,1962
9/23/15 10:49,9/23/15 11:10,Central Ave,Christ Hospital,24509,Subscriber,1,1965
9/23/15 10:49,9/23/15 10:59,Hilltop,Riverview Park,24458,Subscriber,1,1984
9/23/15 10:55,9/23/15 11:04,Van Vorst Park,Paulus Hook,24539,Subscriber,2,1959
9/23/15 10:55,9/23/15 11:04,Essex Light Rail,Paulus Hook,24450,Subscriber,1,1982
9/23/15 11:20,9/23/15 11:36,Grove St PATH,Hamilton Park,24625,Subscriber,1,1980
9/23/15 11:22,9/23/15 11:50,Paulus Hook,Newport Pkwy,24539,Subscriber,1,1985
9/23/15 11:23,9/23/15 11:35,Newport Pkwy,Brunswick St,24479,Subscriber,1,1970
9/23/15 11:24,9/23/15 11:34,Christ Hospital,Sip Ave,24392,Subscriber,1,1990
9/23/15 11:24,9/23/15 11:34,Exchange Place,Newport Pkwy,24590,Subscriber,1,1981
9/23/15 11:26,9/23/15 11:32,Grove St PATH,Brunswick St,24514,Subscriber,2,1983
9/23/15 11:26,9/23/15 11:35,City Hall,Essex Light Rail,24653,Subscriber,2,1976
9/23/15 11:27,9/23/15 12:16,Newark Ave,Newport Pkwy,24709,Customer,0,
9/23/15 11:27,9/23/15 12:17,Newark Ave,Newport Pkwy,24473,Customer,0,
9/23/15 11:28,9/23/15 11:46,Newark Ave,Newport PATH,24677,Subscriber,1,1979
9/23/15 11:29,9/23/15 12:08,Heights Elevator,Paulus Hook,24480,Subscriber,1,1979
9/23/15 11:30,9/23/15 12:09,Heights Elevator,Paulus Hook,24457,Subscriber,2,1976
9/23/15 11:31,9/23/15 11:53,Dey St,Hamilton Park,24604,Subscriber,1,1960
9/23/15 11:37,9/23/15 11:38,Paulus Hook,Exchange Place,24686,Subscriber,2,1963
9/23/15 11:40,9/23/15 11:50,Warren St,Newark Ave,24401,Subscriber,1,1977
9/23/15 11:40,9/23/15 11:50,Warren St,Newark Ave,24646,Subscriber,2,1979
9/23/15 11:41,9/23/15 11:51,Grove St PATH,Exchange Place,24443,Customer,0,
9/23/15 11:44,9/23/15 11:46,Exchange Place,Paulus Hook,24632,Subscriber,2,1963
9/23/15 11:46,9/24/15 15:13,Sip Ave,Sip Ave,24637,Subscriber,2,1996
9/23/15 11:47,9/23/15 13:14,Liberty Light Rail,Liberty Light Rail,24693,Customer,0,
9/23/15 11:47,9/23/15 13:13,Liberty Light Rail,Liberty Light Rail,24704,Customer,0,
9/23/15 11:51,9/23/15 11:57,City Hall,JC Medical Center,24552,Subscriber,1,1996
9/23/15 11:52,9/23/15 11:57,City Hall,JC Medical Center,24717,Subscriber,1,1991
9/23/15 11:53,9/23/15 12:33,Newport Pkwy,Paulus Hook,24539,Subscriber,1,1985
9/23/15 11:54,9/23/15 12:13,Exchange Place,Exchange Place,24443,Customer,0,
9/23/15 11:57,9/23/15 12:10,Hamilton Park,Newport PATH,24481,Subscriber,1,1960
9/23/15 11:57,9/23/15 12:10,Hamilton Park,City Hall,24565,Subscriber,2,1985
9/23/15 11:58,9/23/15 12:27,JC Medical Center,JC Medical Center,24717,Subscriber,1,1985
9/23/15 12:02,9/23/15 14:04,Newport PATH,Newport PATH,24542,Subscriber,2,1958
9/23/15 12:07,9/23/15 12:37,Newport PATH,Lincoln Park,24677,Subscriber,1,1982
9/23/15 12:08,9/23/15 12:24,Newport PATH,Dey St,24689,Subscriber,1,1984
9/23/15 12:11,9/23/15 12:20,Baldwin at Montgomery,Newark Ave,24639,Customer,0,
9/23/15 12:13,9/23/15 12:20,City Hall,Exchange Place,24565,Subscriber,2,1985
9/23/15 12:15,9/23/15 12:25,Pershing Field,Sip Ave,24648,Subscriber,1,1983
9/23/15 12:21,9/23/15 12:39,Brunswick St,Sip Ave,24434,Subscriber,2,1981
9/23/15 12:22,9/23/15 12:31,Newport PATH,Hamilton Park,24516,Customer,0,
9/23/15 12:29,9/23/15 12:33,Hamilton Park,Newark Ave,24618,Subscriber,2,1982
9/23/15 12:30,9/23/15 12:39,City Hall,Exchange Place,24497,Subscriber,2,1990
9/23/15 12:31,9/23/15 12:53,Sip Ave,NJCU,24544,Customer,0,
9/23/15 12:32,9/23/15 12:58,Newport PATH,Pershing Field,24669,Subscriber,1,1979
9/23/15 12:34,9/23/15 12:48,Heights Elevator,Newport PATH,24587,Customer,0,
9/23/15 12:39,9/23/15 12:43,Paulus Hook,Essex Light Rail,24480,Subscriber,1,1982
9/23/15 12:42,9/23/15 13:18,Pershing Field,Grove St PATH,24636,Subscriber,1,1960
9/23/15 12:44,9/23/15 13:20,Essex Light Rail,Essex Light Rail,24551,Subscriber,1,1978
9/23/15 12:48,9/23/15 12:54,Hamilton Park,Newport PATH,24516,Customer,0,
9/23/15 12:49,9/23/15 12:59,Warren St,Newport PATH,24556,Subscriber,2,1985
9/23/15 12:50,9/23/15 13:45,Exchange Place,City Hall,24525,Customer,0,
9/23/15 12:50,9/23/15 12:59,Warren St,Newport PATH,24463,Customer,0,
9/23/15 12:53,9/23/15 13:00,Brunswick St,Grove St PATH,24479,Subscriber,1,1984
9/23/15 12:56,9/23/15 13:04,Van Vorst Park,Brunswick St,24705,Subscriber,2,1976
9/23/15 13:00,9/23/15 13:23,Sip Ave,Hamilton Park,24434,Subscriber,2,1981
9/23/15 13:06,9/23/15 13:13,Van Vorst Park,Liberty Light Rail,24695,Customer,0,
9/23/15 13:07,9/23/15 13:34,Newport PATH,Exchange Place,24429,Customer,0,
9/23/15 13:08,9/23/15 13:33,Newport PATH,Exchange Place,24645,Customer,0,
9/23/15 13:11,9/23/15 13:16,Exchange Place,Grove St PATH,24654,Subscriber,1,1977
9/23/15 13:11,9/23/15 13:22,Van Vorst Park,Brunswick St,24452,Subscriber,1,1985
9/23/15 13:12,9/23/15 13:15,Exchange Place,City Hall,24623,Subscriber,1,1978
9/23/15 13:15,9/23/15 13:50,Paulus Hook,Essex Light Rail,24457,Subscriber,1,1967
9/23/15 13:16,9/23/15 13:21,Dey St,Sip Ave,24432,Subscriber,1,1966
9/23/15 13:16,9/23/15 13:30,Exchange Place,Newport PATH,24670,Subscriber,2,1985
9/23/15 13:20,9/23/15 13:25,Warren St,Newport Pkwy,24469,Subscriber,1,1966
9/23/15 13:20,9/23/15 13:24,Grove St PATH,Exchange Place,24629,Subscriber,1,1980
9/23/15 13:21,9/23/15 13:27,Brunswick St,Grove St PATH,24705,Subscriber,1,1982
9/23/15 13:25,9/23/15 13:33,Grove St PATH,Exchange Place,24479,Subscriber,1,1974
9/23/15 13:30,9/23/15 13:36,Warren St,Newport PATH,24390,Subscriber,1,1982
9/23/15 13:30,9/23/15 13:47,Van Vorst Park,Riverview Park,24389,Subscriber,1,1981
9/23/15 13:31,9/23/15 14:03,Heights Elevator,Lincoln Park,24474,Subscriber,1,1953
9/23/15 13:34,9/23/15 13:39,Hamilton Park,Newark Ave,24434,Subscriber,2,1981
9/23/15 13:36,9/23/15 15:35,Exchange Place,Newark Ave,24645,Customer,0,
9/23/15 13:37,9/23/15 13:50,Central Ave,Newark Ave,24403,Subscriber,1,1979
9/23/15 13:37,9/23/15 13:52,Exchange Place,Newport PATH,24429,Customer,0,
9/23/15 13:40,9/23/15 13:45,Brunswick St,Grove St PATH,24500,Subscriber,1,1970
9/23/15 13:40,9/23/15 13:49,Van Vorst Park,Van Vorst Park,24421,Subscriber,1,1991
9/23/15 13:42,9/23/15 13:45,Newark Ave,Hamilton Park,24646,Subscriber,1,1988
9/23/15 13:42,9/23/15 13:58,Brunswick St,Van Vorst Park,24452,Subscriber,1,1985
9/23/15 13:45,9/23/15 13:51,Hamilton Park,Grove St PATH,24492,Subscriber,1,1980
9/23/15 13:50,9/23/15 13:59,Grove St PATH,Exchange Place,24393,Customer,0,
9/23/15 13:50,9/23/15 13:55,Warren St,Newport PATH,24378,Subscriber,1,1989
9/23/15 13:51,9/23/15 13:54,Heights Elevator,Riverview Park,24688,Subscriber,1,1960
9/23/15 13:52,9/23/15 14:03,Warren St,Newport Pkwy,24571,Subscriber,1,1960
9/23/15 13:53,9/23/15 14:13,Grove St PATH,City Hall,24500,Subscriber,1,1991
9/23/15 13:53,9/23/15 13:55,City Hall,Grove St PATH,24713,Subscriber,1,1974
9/23/15 13:54,9/23/15 13:58,Heights Elevator,Central Ave,24461,Subscriber,1,1987
9/23/15 13:58,9/23/15 14:39,Christ Hospital,Christ Hospital,24515,Subscriber,1,1965
9/23/15 13:59,9/23/15 14:03,City Hall,JC Medical Center,24623,Customer,0,
9/23/15 13:59,9/23/15 14:32,Essex Light Rail,Exchange Place,24457,Subscriber,1,1944
9/23/15 13:59,9/23/15 14:11,Sip Ave,NJCU,24582,Subscriber,1,1988
9/23/15 13:59,9/23/15 14:03,City Hall,Exchange Place,24483,Subscriber,1,1978
9/23/15 14:03,9/23/15 14:06,Grove St PATH,Brunswick St,24705,Subscriber,1,1976
9/23/15 14:03,9/23/15 14:13,Newport PATH,Warren St,24390,Subscriber,2,1985
9/23/15 14:04,9/23/15 14:13,Newport PATH,Warren St,24542,Customer,0,
9/23/15 14:06,9/23/15 14:28,Bayside Park,JC Medical Center,24577,Subscriber,1,1962
9/23/15 14:07,9/23/15 14:17,Exchange Place,Liberty Light Rail,24483,Subscriber,2,1981
9/23/15 14:09,9/23/15 14:52,Newport PATH,North St,24601,Subscriber,1,1972
9/23/15 14:10,9/23/15 14:12,Hamilton Park,Newark Ave,24690,Subscriber,1,1988
9/23/15 14:10,9/23/15 14:52,Newport PATH,North St,24547,Subscriber,2,1969
9/23/15 14:11,9/23/15 14:22,Sip Ave,Pershing Field,24388,Subscriber,1,1960
9/23/15 14:11,9/23/15 14:27,Newport PATH,Newport PATH,24429,Subscriber,1,1984
9/23/15 14:13,9/23/15 14:17,Newport PATH,Warren St,24378,Subscriber,1,1989
9/23/15 14:15,9/23/15 14:19,Sip Ave,McGinley Square,24583,Subscriber,1,1968
9/23/15 14:16,9/23/15 14:22,Riverview Park,North St,24458,Subscriber,1,1960
9/23/15 14:17,9/23/15 14:24,Baldwin at Montgomery,Newark Ave,24594,Customer,0,
9/23/15 14:18,9/23/15 14:51,Newport PATH,Liberty Light Rail,24670,Subscriber,1,1964
9/23/15 14:23,9/23/15 14:37,Brunswick St,Brunswick St,24514,Subscriber,1,1955
9/23/15 14:25,9/23/15 14:45,Newport PATH,City Hall,24516,Subscriber,1,1984
9/23/15 14:29,9/23/15 14:32,Newark Ave,Brunswick St,24690,Subscriber,1,1976
9/23/15 14:32,9/23/15 14:59,Newark Ave,Newark Ave,24434,Subscriber,1,1962
9/23/15 14:32,9/23/15 14:37,Sip Ave,McGinley Square,24447,Subscriber,1,1991
9/23/15 14:32,9/23/15 14:42,Newport PATH,Hamilton Park,24556,Subscriber,2,1977
9/23/15 14:42,9/23/15 14:52,Essex Light Rail,Essex Light Rail,24653,Subscriber,1,1964
9/23/15 14:44,9/23/15 14:53,Newport PATH,Brunswick St,24429,Subscriber,1,1984
9/23/15 14:46,9/23/15 14:55,Grove St PATH,Hamilton Park,24610,Subscriber,1,1980
9/23/15 14:46,9/23/15 14:53,Exchange Place,Essex Light Rail,24658,Subscriber,1,1944
9/23/15 14:49,9/23/15 14:55,JC Medical Center,Paulus Hook,24577,Subscriber,1,1962
9/23/15 14:51,9/23/15 14:58,Paulus Hook,Warren St,24632,Subscriber,2,1963
9/23/15 14:52,9/23/15 14:54,Newport PATH,Newport Pkwy,24587,Subscriber,1,1990
9/23/15 14:54,9/23/15 15:31,Liberty Light Rail,JC Medical Center,24566,Subscriber,1,1964
9/23/15 15:03,9/23/15 15:12,Newport Pkwy,Paulus Hook,24469,Subscriber,1,1965
9/23/15 15:05,9/23/15 15:16,Van Vorst Park,Brunswick St,24421,Subscriber,2,1985
9/23/15 15:05,9/23/15 15:49,North St,North St,24601,Subscriber,1,1972
9/23/15 15:05,9/23/15 15:49,North St,North St,24547,Subscriber,2,1969
9/23/15 15:06,9/23/15 15:23,Riverview Park,Hilltop,24688,Subscriber,1,1984
9/23/15 15:08,9/23/15 15:33,Van Vorst Park,Union St,24488,Subscriber,2,1972
9/23/15 15:11,9/23/15 15:32,McGinley Square,5 Corners Library,24498,Subscriber,1,1981
9/23/15 15:15,9/23/15 15:25,Hilltop,Hamilton Park,24567,Customer,0,
9/23/15 15:16,9/23/15 15:20,Newark Ave,Brunswick St,24575,Subscriber,1,1973
9/23/15 15:16,9/23/15 16:16,Van Vorst Park,JC Medical Center,24716,Subscriber,1,1985
9/23/15 15:18,9/23/15 15:25,Warren St,Paulus Hook,24632,Subscriber,2,1963
9/23/15 15:18,9/23/15 16:51,Hilltop,Hilltop,24503,Customer,0,
9/23/15 15:19,9/23/15 19:05,Hilltop,Hilltop,24420,Customer,0,
9/23/15 15:19,9/23/15 16:50,Hilltop,Hilltop,24635,Customer,0,
9/23/15 15:21,9/23/15 15:52,Van Vorst Park,JC Medical Center,24452,Subscriber,1,1980
9/23/15 15:22,9/23/15 15:41,Hilltop,Hamilton Park,24430,Subscriber,1,1980
9/23/15 15:26,9/23/15 15:31,Exchange Place,City Hall,24486,Subscriber,1,1983
9/23/15 15:34,9/23/15 15:58,JC Medical Center,Newport PATH,24612,Subscriber,1,1964
9/23/15 15:36,9/23/15 15:40,Brunswick St,Newark Ave,24690,Subscriber,1,1973
9/23/15 15:36,9/23/15 15:53,5 Corners Library,Baldwin at Montgomery,24603,Subscriber,1,1981
9/23/15 15:40,9/23/15 16:00,Dey St,Dey St,24451,Subscriber,1,1985
9/23/15 15:45,9/23/15 15:55,Newport Pkwy,Warren St,24590,Subscriber,1,1960
9/23/15 15:45,9/23/15 16:06,City Hall,Exchange Place,24441,Subscriber,1,1983
9/23/15 15:45,9/23/15 15:49,Hilltop,Christ Hospital,24688,Customer,0,
9/23/15 15:47,9/23/15 16:01,Newark Ave,Hilltop,24487,Subscriber,1,1991
9/23/15 15:50,9/23/15 16:56,Liberty Light Rail,Liberty Light Rail,24693,Subscriber,2,1970
9/23/15 15:52,9/23/15 16:16,North St,Newport PATH,24662,Subscriber,1,1972
9/23/15 15:52,9/23/15 16:16,North St,Newport PATH,24547,Subscriber,2,1969
9/23/15 16:01,9/23/15 16:09,Hamilton Park,Newport PATH,24567,Subscriber,1,1980
9/23/15 16:04,9/23/15 16:42,Dey St,Dey St,24543,Subscriber,1,1985
9/23/15 16:06,9/23/15 16:31,Riverview Park,Grove St PATH,24389,Subscriber,1,1965
9/23/15 16:14,9/23/15 16:22,Newark Ave,Hamilton Park,24645,Subscriber,1,1979
9/23/15 16:18,9/23/15 16:29,Exchange Place,Hamilton Park,24497,Subscriber,1,1970
9/23/15 16:25,9/23/15 16:32,Grove St PATH,Hamilton Park,24661,Subscriber,1,1981
9/23/15 16:26,9/23/15 16:53,Lincoln Park,Heights Elevator,24397,Subscriber,1,1953
9/23/15 16:27,9/23/15 16:34,Newport PATH,City Hall,24612,Subscriber,1,1990
9/23/15 16:31,9/23/15 16:38,Paulus Hook,City Hall,24440,Subscriber,1,1980
9/23/15 16:36,9/23/15 16:40,Brunswick St,Grove St PATH,24398,Subscriber,1,1984
9/23/15 16:36,9/23/15 16:42,City Hall,Newark Ave,24612,Subscriber,2,1984
9/23/15 16:39,9/23/15 19:49,Warren St,Hamilton Park,24378,Subscriber,1,1974
9/23/15 16:45,9/23/15 16:54,Exchange Place,Hamilton Park,24479,Subscriber,1,1983
9/23/15 16:45,9/23/15 16:52,Paulus Hook,Grove St PATH,24539,Subscriber,1,1979
9/23/15 16:47,9/23/15 16:59,Newport PATH,Essex Light Rail,24435,Subscriber,1,1963
9/23/15 16:48,9/23/15 17:01,Newark Ave,Oakland Ave,24612,Subscriber,2,1984
9/23/15 16:52,9/23/15 16:57,Dey St,Sip Ave,24553,Subscriber,2,1964
9/23/15 16:57,9/23/15 17:20,Essex Light Rail,Paulus Hook,24551,Customer,0,
9/23/15 16:58,9/23/15 17:06,Heights Elevator,Christ Hospital,24397,Subscriber,1,1962
9/23/15 16:59,9/23/15 17:05,Grove St PATH,Essex Light Rail,24398,Subscriber,1,1982
9/23/15 16:59,9/23/15 17:07,Grove St PATH,Hamilton Park,24389,Customer,0,
9/23/15 17:03,9/23/15 17:07,Grove St PATH,Hamilton Park,24490,Subscriber,1,1969
9/23/15 17:04,9/23/15 17:10,Grove St PATH,Essex Light Rail,24539,Subscriber,1,1973
9/23/15 17:08,9/23/15 17:23,Christ Hospital,Liberty Light Rail,24549,Customer,0,
9/23/15 17:10,9/23/15 17:22,Warren St,Oakland Ave,24403,Subscriber,1,1989
9/23/15 17:11,9/23/15 17:17,Newport PATH,Hamilton Park,24526,Subscriber,1,1975
9/23/15 17:11,9/23/15 17:20,Newport PATH,Warren St,24659,Subscriber,1,1980
9/23/15 17:11,9/23/15 17:23,Exchange Place,Hilltop,24393,Subscriber,1,1981
9/23/15 17:11,9/23/15 17:17,Newark Ave,Warren St,24690,Subscriber,2,1981
9/23/15 17:12,9/23/15 17:18,JC Medical Center,Grove St PATH,24609,Subscriber,2,1967
9/23/15 17:12,9/23/15 17:28,Paulus Hook,Hamilton Park,24680,Subscriber,2,1983
9/23/15 17:12,9/23/15 17:18,Hilltop,Brunswick St,24642,Subscriber,1,1970
9/23/15 17:16,9/23/15 17:21,Hilltop,Oakland Ave,24699,Subscriber,1,1985
9/23/15 17:16,9/23/15 17:22,Hamilton Park,Grove St PATH,24389,Subscriber,1,1980
9/23/15 17:18,9/23/15 17:20,Paulus Hook,Exchange Place,24445,Subscriber,2,1963
9/23/15 17:18,9/23/15 18:15,Hamilton Park,Newport PATH,24556,Customer,0,
9/23/15 17:19,9/23/15 17:52,JC Medical Center,JC Medical Center,24716,Subscriber,1,1975
9/23/15 17:19,9/23/15 17:23,Newport PATH,Hamilton Park,24486,Subscriber,1,1985
9/23/15 17:21,9/23/15 17:34,Brunswick St,Riverview Park,24593,Subscriber,1,1956
9/23/15 17:23,9/23/15 17:32,Grove St PATH,Christ Hospital,24399,Subscriber,1,1981
9/23/15 17:24,9/23/15 17:35,Exchange Place,Brunswick St,24445,Subscriber,2,1982
9/23/15 17:24,9/23/15 17:47,McGinley Square,McGinley Square,24561,Subscriber,2,1985
9/23/15 17:25,9/23/15 17:36,Hilltop,Riverview Park,24487,Subscriber,1,1984
9/23/15 17:27,9/23/15 17:34,Newport PATH,Hamilton Park,24668,Customer,0,
9/23/15 17:29,9/23/15 17:45,Newport PATH,Pershing Field,24617,Subscriber,1,1990
9/23/15 17:30,9/23/15 17:37,Exchange Place,Grove St PATH,24565,Subscriber,2,1983
9/23/15 17:30,9/23/15 17:40,Hilltop,McGinley Square,24635,Subscriber,2,1957
9/23/15 17:30,9/23/15 17:44,City Hall,Newport Pkwy,24710,Subscriber,2,1984
9/23/15 17:30,9/23/15 17:42,McGinley Square,JC Medical Center,24535,Subscriber,1,1987
9/23/15 17:31,9/23/15 17:35,Newport PATH,Newport Pkwy,24567,Subscriber,1,1990
9/23/15 17:32,9/23/15 17:48,Sip Ave,NJCU,24722,Customer,0,
9/23/15 17:32,9/23/15 17:36,Grove St PATH,Brunswick St,24442,Subscriber,1,1968
9/23/15 17:33,9/23/15 17:59,Grove St PATH,Van Vorst Park,24389,Subscriber,1,1965
9/23/15 17:33,9/23/15 17:37,Grove St PATH,Hamilton Park,24636,Subscriber,1,1975
9/23/15 17:34,9/23/15 17:47,Exchange Place,Liberty Light Rail,24441,Customer,0,
9/23/15 17:39,9/23/15 17:44,Grove St PATH,Brunswick St,24391,Subscriber,1,1984
